model,cand_id,status,sample_dir,b,subject,test_path,test_method_count_llm,test_method_count_human,test_method_name_overlap,test_method_name_jaccard,added_test_count_llm,added_test_count_human,added_test_overlap,added_test_name_jaccard,deleted_test_count_llm,deleted_test_count_human,deleted_test_overlap,deleted_test_name_jaccard,modified_test_count_llm,modified_test_count_human,modified_test_overlap,modified_test_name_jaccard,assert_count_llm,assert_count_human,assert_count_ratio,assert_type_distribution_llm,assert_type_distribution_human,assert_type_jaccard,exception_assert_count_llm,exception_assert_count_human,added_tests_llm,added_tests_human,deleted_tests_llm,deleted_tests_human,modified_tests_llm,modified_tests_human,error
deepseek-v4-pro,288,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand288_5ac643368dde,5ac643368ddeb928af0e7cf8705b52b9beb31053,[LANG-1506] Allow a StopWatch to carry an optional message.,src/test/java/org/apache/commons/lang3/time/StopWatchTest.java,19,19,19,1.0000,6,6,6,1.0000,0,0,0,1.0000,3,3,3,1.0000,63,63,1.0000,"{""assertEquals"": 16, ""assertFalse"": 9, ""assertNotEquals"": 1, ""assertNull"": 1, ""assertThrows"": 12, ""assertTrue"": 24}","{""assertEquals"": 16, ""assertFalse"": 9, ""assertNotEquals"": 1, ""assertNull"": 1, ""assertThrows"": 12, ""assertTrue"": 24}",1.0000,12,12,"[""testFormatSplitTimeWithMessage"", ""testFormatTimeWithMessage"", ""testMessage"", ""testToSplitStringWithMessage"", ""testToString"", ""testToStringWithMessage""]","[""testFormatSplitTimeWithMessage"", ""testFormatTimeWithMessage"", ""testMessage"", ""testToSplitStringWithMessage"", ""testToString"", ""testToStringWithMessage""]",[],[],"[""testFormatSplitTime"", ""testFormatTime"", ""testStopWatchSimpleGet""]","[""testFormatSplitTime"", ""testFormatTime"", ""testStopWatchSimpleGet""]",
deepseek-v4-pro,289,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand289_5b699d076518,5b699d076518cbf2dddc286f65cb06d0873dae16,"[LANG-1569] Add ArrayUtils.get(T[], index, T) to provide an out-of-bounds default value",src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,331,331,331,1.0000,2,2,2,1.0000,0,0,0,1.0000,0,0,0,1.0000,3267,3267,1.0000,"{""assertArrayEquals"": 100, ""assertEquals"": 1196, ""assertFalse"": 1010, ""assertIsEquals"": 9, ""assertNotEquals"": 1, ""assertNotNull"": 2, ""assertNotSame"": 30, ""assertNull"": 92, ""assertSame"": 71, ""assertThrows"": 19, ""assertTrue"": 737}","{""assertArrayEquals"": 100, ""assertEquals"": 1196, ""assertFalse"": 1010, ""assertIsEquals"": 9, ""assertNotEquals"": 1, ""assertNotNull"": 2, ""assertNotSame"": 30, ""assertNull"": 92, ""assertSame"": 71, ""assertThrows"": 19, ""assertTrue"": 737}",1.0000,19,19,"[""testGet"", ""testGetDefault""]","[""testGet"", ""testGetDefault""]",[],[],[],[],
deepseek-v4-pro,290,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand290_5bcedccec3ed,5bcedccec3ed93586947a5df0d49775aee7a37c7,"Fix NullPointerException in ReflectionDiffBuilder.getExcludeFieldNames() when instance created with ReflectionDiffBuilder.ReflectionDiffBuilder(T, T, ToStringStyle)",src/test/java/org/apache/commons/lang3/builder/ReflectionDiffBuilderTest.java,17,17,17,1.0000,1,1,1,1.0000,0,0,0,1.0000,0,0,0,1.0000,36,36,1.0000,"{""assertEquals"": 26, ""assertNotNull"": 10}","{""assertEquals"": 26, ""assertNotNull"": 10}",1.0000,0,0,"[""testGetExcludeFieldNamesEmpty""]","[""testGetExcludeFieldNamesEmpty""]",[],[],[],[],
deepseek-v4-pro,291,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand291_5d46a39e450f,5d46a39e450f5dd69027329c9bc0542c113a04be,RandomStringUtils.random() methods may not return when asked to generate only letters or only numbers while provided with a range that contains neither,src/test/java/org/apache/commons/lang3/RandomStringUtilsTest.java,30,30,30,1.0000,2,2,2,1.0000,0,0,0,1.0000,0,0,0,1.0000,146,146,1.0000,"{""assertEquals"": 49, ""assertIllegalArgumentException"": 34, ""assertNotEquals"": 14, ""assertNotNull"": 1, ""assertThrows"": 2, ""assertTrue"": 45, ""fail"": 1}","{""assertEquals"": 49, ""assertIllegalArgumentException"": 34, ""assertNotEquals"": 14, ""assertNotNull"": 1, ""assertThrows"": 2, ""assertTrue"": 45, ""fail"": 1}",1.0000,2,2,"[""testFilterLetters"", ""testFilterNumbers""]","[""testFilterLetters"", ""testFilterNumbers""]",[],[],[],[],
deepseek-v4-pro,292,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand292_5dd8e33cf68b,5dd8e33cf68b649b9af0bbbede58d6b5637b4c3e,MethodUtils cannot find or invoke vararg methods of interface types,src/test/java/org/apache/commons/lang3/reflect/MethodUtilsTest.java,57,57,57,1.0000,2,2,2,1.0000,0,0,0,1.0000,0,0,0,1.0000,308,308,1.0000,"{""assertArrayEquals"": 15, ""assertEquals"": 175, ""assertFalse"": 8, ""assertNotNull"": 21, ""assertNotSame"": 2, ""assertNull"": 27, ""assertNullPointerException"": 13, ""assertSame"": 6, ""assertThrows"": 21, ""assertTrue"": 20}","{""assertArrayEquals"": 15, ""assertEquals"": 175, ""assertFalse"": 8, ""assertNotNull"": 21, ""assertNotSame"": 2, ""assertNull"": 27, ""assertNullPointerException"": 13, ""assertSame"": 6, ""assertThrows"": 21, ""assertTrue"": 20}",1.0000,21,21,"[""testInvokeMethodVarArgsOfInterface"", ""testInvokeStaticMethodVarArgsOfInterface""]","[""testInvokeMethodVarArgsOfInterface"", ""testInvokeStaticMethodVarArgsOfInterface""]",[],[],[],[],
deepseek-v4-pro,293,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand293_5def1c8d634f,5def1c8d634f12a265662f38188cd611aa1e574b,"Add ArrayUtils.containsAny(Object[], Object...).",src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,338,338,338,1.0000,1,1,1,1.0000,0,0,0,1.0000,1,1,1,1.0000,3301,3301,1.0000,"{""assertArrayEquals"": 112, ""assertEquals"": 1199, ""assertFalse"": 1013, ""assertIsEquals"": 9, ""assertNotEquals"": 1, ""assertNotNull"": 2, ""assertNotSame"": 30, ""assertNull"": 98, ""assertSame"": 71, ""assertThrows"": 18, ""assertTrue"": 748}","{""assertArrayEquals"": 112, ""assertEquals"": 1199, ""assertFalse"": 1013, ""assertIsEquals"": 9, ""assertNotEquals"": 1, ""assertNotNull"": 2, ""assertNotSame"": 30, ""assertNull"": 98, ""assertSame"": 71, ""assertThrows"": 18, ""assertTrue"": 748}",1.0000,18,18,"[""testContainsAny""]","[""testContainsAny""]",[],[],"[""testContains""]","[""testContains""]",
deepseek-v4-pro,294,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand294_5f7812ee1c2f,5f7812ee1c2f583e1a1902c96b5b519e86699250,LANG-1447: java 12 final modifier is no longer mutable,src/test/java/org/apache/commons/lang3/reflect/FieldUtilsTest.java,64,64,64,1.0000,0,0,0,1.0000,0,0,0,1.0000,4,4,4,1.0000,350,350,1.0000,"{""assertArrayEquals"": 5, ""assertEquals"": 164, ""assertFalse"": 11, ""assertNotNull"": 1, ""assertNull"": 23, ""assertThrows"": 134, ""assertTrue"": 11, ""fail"": 1}","{""assertArrayEquals"": 5, ""assertEquals"": 164, ""assertFalse"": 11, ""assertNotNull"": 1, ""assertNull"": 23, ""assertThrows"": 134, ""assertTrue"": 11, ""fail"": 1}",1.0000,134,134,[],[],[],[],"[""testRemoveFinalModifier"", ""testRemoveFinalModifierAccessNotNeeded"", ""testRemoveFinalModifierWithAccess"", ""testRemoveFinalModifierWithoutAccess""]","[""testRemoveFinalModifier"", ""testRemoveFinalModifierAccessNotNeeded"", ""testRemoveFinalModifierWithAccess"", ""testRemoveFinalModifierWithoutAccess""]",
deepseek-v4-pro,295,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand295_6001ae8a0c9f,6001ae8a0c9f5815ee368ae1967d6de1b786a9e7,Add SystemUtils.IS_JAVA_17,src/test/java/org/apache/commons/lang3/SystemUtilsTest.java,20,20,20,1.0000,0,0,0,1.0000,0,0,0,1.0000,1,1,1,1.0000,590,590,1.0000,"{""assertEquals"": 10, ""assertFalse"": 430, ""assertNotNull"": 6, ""assertNull"": 1, ""assertTrue"": 143}","{""assertEquals"": 10, ""assertFalse"": 430, ""assertNotNull"": 6, ""assertNull"": 1, ""assertTrue"": 143}",1.0000,0,0,[],[],[],[],"[""test_IS_JAVA""]","[""test_IS_JAVA""]",
deepseek-v4-pro,296,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand296_600eb9eb99dc,600eb9eb99dc5c03b047e3c81b49ee4769787c6a,LANG-1299 - Add method for converting string to an array of code points,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,145,145,145,1.0000,1,1,1,1.0000,0,0,0,1.0000,0,0,0,1.0000,1495,1495,1.0000,"{""assertAbbreviateWithAbbrevMarkerAndOffset"": 21, ""assertAbbreviateWithOffset"": 21, ""assertArrayEquals"": 7, ""assertEquals"": 1189, ""assertFalse"": 20, ""assertNotNull"": 2, ""assertNull"": 149, ""assertSame"": 3, ""assertTrue"": 47, ""fail"": 36}","{""assertAbbreviateWithAbbrevMarkerAndOffset"": 21, ""assertAbbreviateWithOffset"": 21, ""assertArrayEquals"": 7, ""assertEquals"": 1189, ""assertFalse"": 20, ""assertNotNull"": 2, ""assertNull"": 149, ""assertSame"": 3, ""assertTrue"": 47, ""fail"": 36}",1.0000,16,16,"[""testToCodePoints""]","[""testToCodePoints""]",[],[],[],[],
deepseek-v4-pro,297,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand297_60412131f367,60412131f3679b720bcaaaf3dea4be666cefea7a,LANG-1364: ExceptionUtils#getRootCause(Throwable t) should return t if no lower level cause exists,src/test/java/org/apache/commons/lang3/exception/ExceptionUtilsTest.java,34,34,34,1.0000,0,0,0,1.0000,0,0,0,1.0000,1,1,1,1.0000,169,169,1.0000,"{""assertEquals"": 98, ""assertFalse"": 4, ""assertNotNull"": 1, ""assertSame"": 47, ""assertTrue"": 10, ""fail"": 9}","{""assertEquals"": 98, ""assertFalse"": 4, ""assertNotNull"": 1, ""assertSame"": 47, ""assertTrue"": 10, ""fail"": 9}",1.0000,1,1,[],[],[],[],"[""testGetRootCause_Throwable""]","[""testGetRootCause_Throwable""]",
deepseek-v4-pro,298,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand298_612595106054,612595106054d0ff2320cc15f88cfef8959e1531,LANG-993: Add zero copy write method to StrBuilder; LANG-994: Add zero copy read method to StrBuilder. Thanks to Mikhail Mazursky.,src/test/java/org/apache/commons/lang3/text/StrBuilderTest.java,89,89,89,1.0000,10,10,10,1.0000,0,0,0,1.0000,0,0,0,1.0000,661,661,1.0000,"{""assertEquals"": 509, ""assertFalse"": 26, ""assertNotNull"": 2, ""assertNotSame"": 2, ""assertSame"": 12, ""assertTrue"": 72, ""fail"": 38}","{""assertEquals"": 509, ""assertFalse"": 26, ""assertNotNull"": 2, ""assertNotSame"": 2, ""assertSame"": 12, ""assertTrue"": 72, ""fail"": 38}",1.0000,0,0,"[""testAppendToCharBuffer"", ""testAppendToStringBuffer"", ""testAppendToStringBuilder"", ""testAppendToWriter"", ""testReadFromCharBuffer"", ""testReadFromCharBufferAppendsToEnd"", ""testReadFromReadable"", ""testReadFromReadableAppendsToEnd"", ""testReadFromReader"", ""testReadFromReaderAppendsToEnd""]","[""testAppendToCharBuffer"", ""testAppendToStringBuffer"", ""testAppendToStringBuilder"", ""testAppendToWriter"", ""testReadFromCharBuffer"", ""testReadFromCharBufferAppendsToEnd"", ""testReadFromReadable"", ""testReadFromReadableAppendsToEnd"", ""testReadFromReader"", ""testReadFromReaderAppendsToEnd""]",[],[],[],[],
deepseek-v4-pro,300,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand300_64736630706a,64736630706adf9e2cbb482fbfcbdc81a9dc02f7,"Add Streams.nonNull(T), non-varargs variant",src/test/java/org/apache/commons/lang3/stream/StreamsTest.java,21,21,21,1.0000,1,1,1,1.0000,0,0,0,1.0000,0,0,0,1.0000,61,61,1.0000,"{""assertAll"": 2, ""assertEquals"": 38, ""assertEvenNumbers"": 3, ""assertNotNull"": 1, ""assertThat"": 8, ""assertThrows"": 7, ""assertTrue"": 2}","{""assertAll"": 2, ""assertEquals"": 38, ""assertEvenNumbers"": 3, ""assertNotNull"": 1, ""assertThat"": 8, ""assertThrows"": 7, ""assertTrue"": 2}",1.0000,7,7,"[""testNonNull""]","[""testNonNull""]",[],[],[],[],
deepseek-v4-pro,301,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand301_64ef8a802244,64ef8a80224443c81dfb198cbc567e1b2b9356a2,LANG-1003: DurationFormatUtils are not able to handle negative durations/periods. Reported by Michael Osipov.,src/test/java/org/apache/commons/lang3/time/DurationFormatUtilsTest.java,25,25,25,1.0000,6,6,6,1.0000,0,0,0,1.0000,0,0,0,1.0000,176,176,1.0000,"{""assertArrayEquals"": 3, ""assertEqualDuration"": 38, ""assertEquals"": 127, ""assertFalse"": 4, ""assertNotNull"": 1, ""assertTrue"": 3}","{""assertArrayEquals"": 3, ""assertEqualDuration"": 38, ""assertEquals"": 127, ""assertFalse"": 4, ""assertNotNull"": 1, ""assertTrue"": 3}",1.0000,7,7,"[""testFormatNegativeDuration"", ""testFormatNegativeDurationHMS"", ""testFormatNegativeDurationISO"", ""testFormatNegativeDurationWords"", ""testFormatPeriodISOStartGreaterEnd"", ""testFormatPeriodeStartGreaterEnd""]","[""testFormatNegativeDuration"", ""testFormatNegativeDurationHMS"", ""testFormatNegativeDurationISO"", ""testFormatNegativeDurationWords"", ""testFormatPeriodISOStartGreaterEnd"", ""testFormatPeriodeStartGreaterEnd""]",[],[],[],[],
deepseek-v4-pro,302,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand302_6622a4685750,6622a46857509a8920a3f085dbca007286c703ac,Fix generics in org.apache.commons.lang3.stream.Streams.toArray(Class) signature,src/test/java/org/apache/commons/lang3/stream/StreamsTest.java,30,30,30,1.0000,1,1,1,1.0000,0,0,0,1.0000,0,0,0,1.0000,77,77,1.0000,"{""assertArrayEquals"": 2, ""assertEquals"": 51, ""assertEvenNumbers"": 3, ""assertFalse"": 2, ""assertNotNull"": 2, ""assertNull"": 5, ""assertThrows"": 7, ""assertTrue"": 5}","{""assertArrayEquals"": 2, ""assertEquals"": 51, ""assertEvenNumbers"": 3, ""assertFalse"": 2, ""assertNotNull"": 2, ""assertNull"": 5, ""assertThrows"": 7, ""assertTrue"": 5}",1.0000,7,7,"[""testArrayCollectorCombiner""]","[""testArrayCollectorCombiner""]",[],[],[],[],
deepseek-v4-pro,303,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand303_666ad13656c6,666ad13656c690b310fc2c6487dd60b6ed72a5ed,Add CalendarUtils.toZonedDateTime(Calendar),src/test/java/org/apache/commons/lang3/time/CalendarUtilsTest.java,8,8,8,1.0000,1,1,1,1.0000,0,0,0,1.0000,0,0,0,1.0000,34,34,1.0000,"{""assertEquals"": 34}","{""assertEquals"": 34}",1.0000,0,0,"[""testToZonedDateTime""]","[""testToZonedDateTime""]",[],[],[],[],
deepseek-v4-pro,304,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand304_677e57f56bfa,677e57f56bfae93af520637d47a615013c930266,Fix NullPointerException in StopWatch.getStopTime(),src/test/java/org/apache/commons/lang3/time/StopWatchTest.java,31,31,31,1.0000,1,1,1,1.0000,0,0,0,1.0000,0,0,0,1.0000,136,136,1.0000,"{""assertEquals"": 42, ""assertFalse"": 9, ""assertNotEquals"": 1, ""assertNotNull"": 4, ""assertNull"": 1, ""assertThrows"": 18, ""assertTrue"": 61}","{""assertEquals"": 42, ""assertFalse"": 9, ""assertNotEquals"": 1, ""assertNotNull"": 4, ""assertNull"": 1, ""assertThrows"": 18, ""assertTrue"": 61}",1.0000,18,18,"[""testGetStopTime""]","[""testGetStopTime""]",[],[],[],[],
deepseek-v4-pro,305,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand305_69c4dddbdecc,69c4dddbdecc3bf0bfb565e60d6a9a0f7f0eaea0,[LANG-1697] TypeUtils.getRawType() throws a NullPointerException on Wildcard GenericArrayType,src/test/java/org/apache/commons/lang3/reflect/TypeUtilsTest.java,33,33,33,1.0000,1,1,1,1.0000,0,0,0,1.0000,1,1,1,1.0000,229,229,1.0000,"{""assertArrayEquals"": 3, ""assertEquals"": 64, ""assertFalse"": 56, ""assertNull"": 19, ""assertThrows"": 12, ""assertTrue"": 75}","{""assertArrayEquals"": 3, ""assertEquals"": 64, ""assertFalse"": 56, ""assertNull"": 19, ""assertThrows"": 12, ""assertTrue"": 75}",1.0000,12,12,"[""testGetRawType_LANG_1697""]","[""testGetRawType_LANG_1697""]",[],[],"[""testGetRawType""]","[""testGetRawType""]",
deepseek-v4-pro,306,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand306_6b81f9e6cf42,6b81f9e6cf42eae235c7ab505d967f60a42d7d66,"Add RegExUtils.replacePattern(CharSequence, String, String) and deprecate RegExUtils.replacePattern(String, String, String)",src/test/java/org/apache/commons/lang3/RegExUtilsTest.java,14,14,14,1.0000,2,2,2,1.0000,1,1,1,1.0000,0,0,0,1.0000,140,140,1.0000,"{""assertEquals"": 122, ""assertNull"": 11, ""assertThrows"": 4, ""assertTrue"": 3}","{""assertEquals"": 122, ""assertNull"": 11, ""assertThrows"": 4, ""assertTrue"": 3}",1.0000,4,4,"[""testReplacePattern"", ""testReplacePatternDeprecated""]","[""testReplacePattern"", ""testReplacePatternDeprecated""]","[""testReplacePattern_StringStringString""]","[""testReplacePattern_StringStringString""]",[],[],
deepseek-v4-pro,307,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand307_6e2741da4d1e,6e2741da4d1ef471c7c552b91409b2deecbfcec9,[LANG-1727] EventListenerSupport doesn't document ordering of events,src/test/java/org/apache/commons/lang3/event/EventListenerSupportTest.java,12,12,12,1.0000,0,0,0,1.0000,0,0,0,1.0000,0,0,0,1.0000,33,33,1.0000,"{""assertEquals"": 21, ""assertInstanceOf"": 1, ""assertSame"": 6, ""assertThrows"": 5}","{""assertEquals"": 21, ""assertInstanceOf"": 1, ""assertSame"": 6, ""assertThrows"": 5}",1.0000,5,5,[],[],[],[],[],[],
deepseek-v4-pro,308,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand308_6e3e6e2467ec,6e3e6e2467ecad07099c2908df543f191a6007e1,Add CalendarUtils.getInstance(),src/test/java/org/apache/commons/lang3/time/CalendarUtilsTest.java,6,6,6,1.0000,0,0,0,1.0000,0,0,0,1.0000,3,3,3,1.0000,30,30,1.0000,"{""assertEquals"": 30}","{""assertEquals"": 30}",1.0000,0,0,[],[],[],[],"[""testGetDayOfMonth"", ""testGetDayOfYear"", ""testGetMonth""]","[""testGetDayOfMonth"", ""testGetDayOfYear"", ""testGetMonth""]",
deepseek-v4-pro,309,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand309_6ea2fc8d38e0,6ea2fc8d38e035bafaa92c7d3b007be38c2e9000,[LANG-1360] Add methods to ObjectUtils to get various forms of class names in a null-safe manner,src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,41,41,41,1.0000,3,3,3,1.0000,0,0,0,1.0000,0,0,0,1.0000,167,167,1.0000,"{""assertEquals"": 67, ""assertFalse"": 13, ""assertNotNull"": 2, ""assertNotSame"": 2, ""assertNull"": 19, ""assertSame"": 26, ""assertTrue"": 21, ""fail"": 17}","{""assertEquals"": 67, ""assertFalse"": 13, ""assertNotNull"": 2, ""assertNotSame"": 2, ""assertNull"": 19, ""assertSame"": 26, ""assertTrue"": 21, ""fail"": 17}",1.0000,7,7,"[""testGetCanonicalName"", ""testGetClassName"", ""testGetSimpleName""]","[""testGetCanonicalName"", ""testGetClassName"", ""testGetSimpleName""]",[],[],[],[],
deepseek-v4-pro,311,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand311_6eb223bb8c68,6eb223bb8c68540e3f2bfa08c3d87b4cf7dfb544,Add DurationUtils.since(Temporal),src/test/java/org/apache/commons/lang3/time/DurationUtilsTest.java,7,7,7,1.0000,1,1,1,1.0000,0,0,0,1.0000,0,0,0,1.0000,49,49,1.0000,"{""assertEquals"": 43, ""assertFalse"": 2, ""assertTrue"": 4}","{""assertEquals"": 43, ""assertFalse"": 2, ""assertTrue"": 4}",1.0000,0,0,"[""testSince""]","[""testSince""]",[],[],[],[],
deepseek-v4-pro,312,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand312_700be0d8c1ab,700be0d8c1abff745020bbe6ed44a2c4c855a7b3,EnumUtils.getEnumSystemProperty(...).,src/test/java/org/apache/commons/lang3/EnumUtilsTest.java,43,44,43,0.9773,0,1,0,0.0000,0,0,0,1.0000,0,0,0,1.0000,211,216,0.9769,"{""assertArrayEquals"": 31, ""assertEquals"": 133, ""assertFalse"": 5, ""assertNull"": 8, ""assertThrows"": 25, ""assertTrue"": 9}","{""assertArrayEquals"": 31, ""assertEquals"": 138, ""assertFalse"": 5, ""assertNull"": 8, ""assertThrows"": 25, ""assertTrue"": 9}",1.0000,25,25,[],"[""test_getEnumSystemProperty""]",[],[],[],[],
deepseek-v4-pro,313,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand313_7022c194e0a5,7022c194e0a5a3f5e92908068d95ddf2216ca70b,LANG-1016: NumberUtils#isParsable method(s). Thanks to Juan Pablo Santos Rodríguez.,src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,86,86,86,1.0000,1,1,1,1.0000,0,0,0,1.0000,0,0,0,1.0000,491,491,1.0000,"{""assertEquals"": 197, ""assertFalse"": 16, ""assertNotNull"": 2, ""assertTrue"": 267, ""fail"": 9}","{""assertEquals"": 197, ""assertFalse"": 16, ""assertNotNull"": 2, ""assertTrue"": 267, ""fail"": 9}",1.0000,28,28,"[""testIsParsable""]","[""testIsParsable""]",[],[],[],[],
deepseek-v4-pro,314,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand314_70b2250f80ac,70b2250f80ac098e3fbb136bcd765ad90e8d3c0e,"Add ExceptionUtils.forEach(Throwable, Consumer<Throwable>)",src/test/java/org/apache/commons/lang3/exception/ExceptionUtilsTest.java,52,52,52,1.0000,12,12,12,1.0000,0,0,0,1.0000,0,0,0,1.0000,279,279,1.0000,"{""assertArrayEquals"": 1, ""assertEquals"": 147, ""assertFalse"": 4, ""assertNotNull"": 1, ""assertNull"": 40, ""assertSame"": 67, ""assertThrows"": 10, ""assertTrue"": 9}","{""assertArrayEquals"": 1, ""assertEquals"": 147, ""assertFalse"": 4, ""assertNotNull"": 1, ""assertNull"": 40, ""assertSame"": 67, ""assertThrows"": 10, ""assertTrue"": 9}",1.0000,10,10,"[""testForEach_jdkNoCause"", ""testForEach_nested"", ""testForEach_null"", ""testForEach_recursiveCause"", ""testForEach_withCause"", ""testForEach_withoutCause"", ""testStream_jdkNoCause"", ""testStream_nested"", ""testStream_null"", ""testStream_recursiveCause"", ""testStream_withCause"", ""testStream_withoutCause""]","[""testForEach_jdkNoCause"", ""testForEach_nested"", ""testForEach_null"", ""testForEach_recursiveCause"", ""testForEach_withCause"", ""testForEach_withoutCause"", ""testStream_jdkNoCause"", ""testStream_nested"", ""testStream_null"", ""testStream_recursiveCause"", ""testStream_withCause"", ""testStream_withoutCause""]",[],[],[],[],
deepseek-v4-pro,315,ok,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand315_70b3504b9fe0,70b3504b9fe03f267ce0f97c6ff21de5f5fbd2f3,"Applying Thomas Neidhart's patch for LANG-905; fixing a bug in which EqualsBuilder considers two arrays of the same type to be equal, without considering the contents",src/test/java/org/apache/commons/lang3/builder/EqualsBuilderTest.java,48,48,48,1.0000,1,1,1,1.0000,0,0,0,1.0000,0,0,0,1.0000,254,254,1.0000,"{""assertEquals"": 7, ""assertFalse"": 11, ""assertNull"": 3, ""assertTrue"": 233}","{""assertEquals"": 7, ""assertFalse"": 11, ""assertNull"": 3, ""assertTrue"": 233}",1.0000,0,0,"[""testReflectionArrays""]","[""testReflectionArrays""]",[],[],[],[],
