model,cand_id,sample_dir,b,subject,selector,generated,update_exit_code,run_exit_code,maven_returncode,status,failure_category,failure_detail
deepseek-v4-pro,391,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand391_b78295b4faca,b78295b4faca2fd26024a26ef4638b0dce5d40a3,LANG-999: Add fuzzy String matching logic to StringUtils. This also closes #20 from github. Thanks to Ben Ripkens.,StringUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,392,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand392_b7b52fc506ca,b7b52fc506ca531ce97c936b4b6d70f72a1125d3,Internal refactoring,ObjectUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,393,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand393_b877fb9abef4,b877fb9abef4a19eec9cc7329acbd433648b8f7b,LANG-1205: NumberUtils.createNumber() behaves inconsistently with NumberUtils.isNumber() This closes github #87 thanks to pbrose,NumberUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,394,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand394_b9f15bc007be,b9f15bc007be2bb0ba9633559482396e0352785a,Make LockVisitor.acceptReadLocked(FailableConsumer) null-safe,LockingVisitorsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,395,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand395_ba7505d9a91b,ba7505d9a91be02088e1309f172f3dc55823c9c0,"LANG-1592: Correct implementation of RandomUtils.nextLong(long, long)",RandomUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,396,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand396_be370cd0ef13,be370cd0ef134bb44fde733e4ee91661a012dae5,Applying Thomas' patch from LANG-917 - fixing Arne Burmeister's reported exception when combining custom and choice formats,ExtendedMessageFormatTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,397,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand397_bf6ee5c56eb3,bf6ee5c56eb32bb572c240d765d542c048ec9565,LANG-948: Exception while using ExtendedMessageFormat and escaping braces. This fixes #19 from github. Thanks to Andrey Khobnya.,ExtendedMessageFormatTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,398,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand398_bfa3c06361fa,bfa3c06361fa7bfcf35f8b3136f48a46c2b2c241,Add CalendarUtils.toOffsetDateTime(Calendar),CalendarUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,399,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand399_c140fc8154e8,c140fc8154e8c680aad63239eaaaac14d85d5683,Add MutablePair.ofNonNull(Map.Entry),MutablePairTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,400,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand400_c26c72f8a8ee,c26c72f8a8ee9996bff2bf139eb42fc2c56e62d8,"Add ObjectUtils.toString(Object, Supplier<String>).",ObjectUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,401,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand401_c35a04102274,c35a04102274b330aa833030c15f722b00062812,LANG-1199: Fix implementation of StringUtils.getJaroWinklerDistance(),StringUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,402,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand402_c37a911d3a15,c37a911d3a1541adc25c8d76f717015b2266d123,LANG-1160: StringUtils#abbreviate should support 'custom ellipses' parameter (closes #195),StringUtilsTest,False,1,,,merge_incomplete,merge_incomplete,"raw.md exists, but generated.java is missing"
deepseek-v4-pro,403,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand403_c3d65461a327,c3d65461a327b98ce5f582c45a48b6bb2b21d03d,LANG-1006: Add wrap (with String or char) to StringUtils. This closes PR #21 from github. Thanks to Thiago Andrade.,StringUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,404,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand404_c4007c4a24ea,c4007c4a24eafbed53109e4b0376b4fd0ba01b56,[LANG-1524] TypeUtils.toString(Type) StackOverflowError for an inner class in the inner class parameterized enclosing class #657,TypeUtilsTest,True,0,1,1,maven_fail,compile_error,"tilsTest-nl_d3ww5/src/test/java/org/apache/commons/lang3/reflect/TypeUtilsTest.java:[59,1] repeated modifier [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
deepseek-v4-pro,405,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand405_c47e5f95f685,c47e5f95f6853f127c291ef2293edd9a28aceec6,[LANG-1498] Add support of lambda value evaluation for defaulting methods #416.,ObjectUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,406,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand406_c64cf945161e,c64cf945161ec9cad47d9b921387645c1a369053,Add IntegerRange.toIntStream(),IntegerRangeTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,407,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand407_c82d9a4809a9,c82d9a4809a94280adb25cd46151bdf139518f1d,[LANG-1462] Use TimeZone from calendar in DateFormatUtils.,DateFormatUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,408,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand408_c9722131d50d,c9722131d50de2a78aaf79a222fa5135431b9a73,Add StopWatch.getStopTime().,StopWatchTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,409,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand409_c99a78775277,c99a787752770b8952297e24e07bd404cb2f4f74,LANG-1202: parseDateStrictly does't pass specified locale,DateUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,410,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand410_cc6a92b1a5bb,cc6a92b1a5bb1a9a1d38d4bce67644dbb1b2b349,"Deprecating StringUtils.toString(byte[],String) in favour of a new CharSet based method, as reported by Aaron Digulla in LANG-795",StringUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,411,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand411_cd87ec61b8d0,cd87ec61b8d0b3274d6b348397802b46cd1c0247,[LANG-1789] NullPointerException when generating NoSuchMethodException in MethodUtils,MethodUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,412,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand412_cf4138d7bc1a,cf4138d7bc1a892295ccd58ea8b42f7c8737239a,LANG-984 DurationFormatUtils does not handle large durations correctly,DurationFormatUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,413,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand413_d0bb31bc10ac,d0bb31bc10ac0e16f47840550860ca26f01c5595,Add SystemUtils.IS_OS_ANDROID,SystemUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,414,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand414_d26170a97698,d26170a97698da141d616942f2673874e043a13c,Add LocaleUtils.isLanguageUndetermined(Locale),LocaleUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,415,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand415_d38919fcbda8,d38919fcbda835f0ad82d65f25349bd7105b67cc,LANG-1093: Add ClassUtils.getAbbreviatedName(). This fixes #48 from github. Thanks to Fabian Lange.,ClassUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,416,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand416_d68e2e912512,d68e2e9125126938399175f424f06301f497b920,[LANG-1406] StringIndexOutOfBoundsException in StringUtils.replaceIgnoreCase,StringUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,417,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand417_d88f70e8ff3e,d88f70e8ff3e73981809ddc530c19288c1f092c5,"[LANG-1568] FailableBooleanSupplier, FailableIntSupplier, FailableLongSupplier, FailableDoubleSupplier.",FunctionsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,418,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand418_d8f7c3843231,d8f7c38432313089a198978638fc453ac592b743,Add DoubleRange.fit(double),DoubleRangeTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,419,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand419_da0583008020,da0583008020c6a9cd02dca25e8d2fac5c2bbf14,"Add SystemProperties.getPath(String, Supplier<Path>)",SystemPropertiesTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,420,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand420_dad064eebbde,dad064eebbde450cb500a0e0d72200c655ac47c6,Add ArrayUtils.oneHot().,BooleanUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,421,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand421_dde6790a88d8,dde6790a88d8a2ec438568a4513d7d359d3602cc,[LANG-1645] NumberUtils to recognise hex integers prefixed with +,NumberUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,422,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand422_df3e2715f412,df3e2715f41263d8998b7350301d106967748c0e,Add TimedSemaphore.builder() and Builder,TimedSemaphoreTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,423,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand423_e1ffb6ea0b9e,e1ffb6ea0b9e21ea71c4540b0fca4db8e4c1dd93,ThreadUtils.sleepQuietly(Duration) now restores the current thread's interrupt flag when catching InterruptedException.,ThreadUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,424,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand424_e3e29d585a45,e3e29d585a455693829deb9231440aeda38eacd4,"Add StringUtils.removeStart(String, char).",StringUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,425,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand425_e5e8ba09066f,e5e8ba09066fadb13d6b84402d46287bbd1569b7,Add SystemUtils.IS_JAVA_18,SystemUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,426,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand426_e6796a0ec610,e6796a0ec6105f8c87e5330b51c8c9ee75df353f,[LANG-1706] ThreadUtils find methods should not return null items #1098,ThreadUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,427,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand427_e6ae7561a05b,e6ae7561a05b1356625563cd868dce8a0fa4ddae,"Add Streams.instancesOf(Class, Collection).",StreamsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,428,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand428_e6eba6e9acbd,e6eba6e9acbd646e9a28546b14ae1d663dc6751a,[LANG-1674] Make Range constructors more generic #810.,RangeTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,429,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand429_e7d001f1b77c,e7d001f1b77c382f99ee7fe01d8563d8219697df,"Add RegExUtils.removePattern(CharSequence, String) and deprecate RegExUtils.removePattern(String, String)",RegExUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,430,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand430_e81855a208c9,e81855a208c909f46e1bf346d7982bd77be13476,Add BooleanUtils.values() and forEach().,BooleanUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,431,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand431_e863dcb2e7a6,e863dcb2e7a654af6b8eb5865d8d1d8eee0a6d28,[LANG-1367] ObjectUtils.identityToString(Object) and friends should allocate builders and buffers with a size,ObjectUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,432,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand432_e8a2c29721d1,e8a2c29721d145c52c970049e5469cfb0dcefd87,LANG-1163 There are no tests for CharSequenceUtils.regionMatches,CharSequenceUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,433,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand433_e9e041b791ae,e9e041b791ae88a894fbcaa0062b5e8c43f33934,Make Streams.stream(Collection) null-safe.,StreamsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,434,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand434_e9f3ece02285,e9f3ece022854a7c415b6ce8435ca803dc8aee8b,Add ClassLoaderUtils.getSystemURLs() and getThreadURLs().,ClassLoaderUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,435,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand435_eaa9269ac80c,eaa9269ac80c2a957cabed0c46173149a4137c24,"[LANG-1257] StringUtils.wrapIfMissing(String, char|String)",StringUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,436,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand436_ec2fa6bd5695,ec2fa6bd5695b36435cc66ca4cdd8183d077a0cf,"LANG-1224: Extend RandomStringUtils with methods that generate strings between a min and max length (closes #101, closes #157)",RandomStringUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,437,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand437_ec93f3b7f59a,ec93f3b7f59a6f6bc489bc3ffda932a6ca9fe6ca,"StringUtils.join(Iterator, String) should only return null when the Iterator is null",StringUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,438,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand438_ee09f69951c0,ee09f69951c0867c0ade41658effb6f48a49eec1,MethodUtils cannot find or invoke a vararg method without providing vararg types or values #1427,MethodUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,439,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand439_ef3015cc99f7,ef3015cc99f7bd51862c1d95014e8332d24c2341,[LANG-1304] StringUtils method to check for mixed case in string (closes #223),StringUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,440,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand440_ef3d5d93a30b,ef3d5d93a30ba3934b8f02b88c048451aad8e87a,Add ArrayUtils.startsWith(),ArrayUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,441,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand441_efba54d35fa0,efba54d35fa094de5e580b200a8607bfc7bd5a7a,"[LANG-1393] Add API SystemUtils.String getEnvironmentVariable(final String name, final String defaultValue).",SystemUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,442,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand442_f1aed3eacb50,f1aed3eacb500f581f0c10074bdb7faaacfa4a49,Add StopWatch.getStartInstant() and deprecate getStartTime(),StopWatchTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,443,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand443_f2cacb4732f1,f2cacb4732f1d4aeae03faced4ee922d592f7e9d,Add org.apache.commons.lang3.SystemProperties.getUserName(Supplier<String>),SystemPropertiesTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,444,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand444_f2d8493ac449,f2d8493ac44995170ff84bb895e3a73e0127cc68,LANG-1346: Remove deprecation from RandomStringUtils,RandomStringUtilsTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,445,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand445_f431d2eeb71c,f431d2eeb71c1e0cf910cdd4d930153e656379c3,"Add ArrayFill.fill(boolean[], boolean) #1386",ArrayFillTest,True,0,0,0,maven_pass,,
deepseek-v4-pro,446,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand446_f43534ec04d4,f43534ec04d4c4bae666033e2041ecde21c19a56,Add RegExUtils methods typed to CharSequence input and deprecate old versions typed to String,RegExUtilsTest,True,0,1,1,maven_fail,maven_other_failure,"hort[]> cannot be converted to java.lang.Object&java.io.Serializable&java.util.function.Supplier<java.lang.Short[]>) [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
deepseek-v4-pro,447,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand447_f51299ced4fd,f51299ced4fd40b44a3f6eca9ae528e818558205,LANG-1677 : Add ReflectionDiffBuilder.setExcludeFieldNames(...) and DiffExclude a… (#838),ReflectionDiffBuilderTest,True,0,1,1,maven_fail,maven_other_failure,"qn/src/test/java/org/apache/commons/lang3/builder/ReflectionDiffBuilderTest.java:[3,280] illegal character: '\u3002' [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
deepseek-v4-pro,448,/home/lpy/workspace/misc/course/Introduction-to-Software-Testing/artifacts/sample_runs/deepseek-v4-pro/cand448_f56931c176fe,f56931c176fef5e164b681c740746aebdccccec3,LANG-1380: FastDateParser too strict on abbreviated short month symbols,FastDateParserTest,True,0,0,0,maven_pass,,
